User_ID,Age,Gender,Occupation,Device_Type,Daily_Phone_Hours,Social_Media_Hours,Work_Productivity_Score,Sleep_Hours,Stress_Level,App_Usage_Count,Caffeine_Intake_Cups,Weekend_Screen_Time_Hours
U12612,40,Female,Professional,iOS,7.3,1.8,10,6.9,7,18,5,7.4
U12616,46,Other,Professional,iOS,6.1,1.4,3,7.5,10,12,0,6.0
U12617,28,Female,Professional,iOS,3.1,1.0,3,8.6,7,10,4,5.8
U12619,50,Male,Student,iOS,10.5,4.0,6,6.1,10,38,2,5.8
U12621,55,Other,Business Owner,Android,3.6,3.6,4,5.3,7,24,3,9.1
U12622,44,Male,Business Owner,Android,5.1,6.3,10,4.0,6,27,6,5.8
U12623,36,Other,Freelancer,iOS,11.3,3.3,3,6.0,4,32,0,9.7
U12624,56,Male,Student,Android,11.9,1.6,7,8.4,4,18,4,3.9
U12625,59,Female,Freelancer,iOS,11.5,4.3,5,7.1,9,14,2,2.8
U12626,51,Other,Freelancer,iOS,6.0,3.6,6,8.5,4,58,3,13.1
U12628,43,Female,Freelancer,iOS,6.8,4.0,5,8.2,10,47,3,13.8
U12629,19,Male,Freelancer,iOS,5.9,4.3,4,8.6,10,48,1,2.9
U12630,25,Other,Student,iOS,3.4,7.8,1,7.0,5,51,2,6.1
U12631,29,Female,Professional,Android,3.2,4.3,2,8.1,5,9,3,7.3
U12632,38,Male,Freelancer,Android,4.4,7.6,10,7.6,5,48,0,7.2
U12633,45,Female,Business Owner,iOS,6.6,5.4,8,4.3,6,46,6,10.9
U12634,29,Male,Business Owner,Android,10.7,5.4,3,6.8,10,55,3,11.5
U12635,40,Male,Student,Android,4.1,1.1,9,4.0,4,27,2,7.3
U12636,33,Female,Student,Android,10.2,4.6,7,5.3,4,53,6,8.1
U12637,22,Female,Student,Android,6.3,5.3,8,4.6,7,41,2,11.3
U12638,31,Male,Freelancer,iOS,3.2,6.7,8,6.0,6,28,1,12.3
U12639,60,Female,Business Owner,Android,8.3,0.8,9,7.7,9,34,5,4.6
U12641,41,Male,Student,Android,6.1,6.0,10,7.8,4,18,0,3.4
U12642,27,Female,Freelancer,iOS,12.0,6.9,2,6.9,9,14,2,8.3
U12647,18,Female,Student,iOS,7.7,1.7,3,8.3,7,21,3,11.2
U12648,39,Male,Freelancer,iOS,5.7,3.5,8,6.3,10,5,3,11.5
U12649,31,Other,Professional,iOS,5.6,4.2,3,6.4,10,43,5,5.7
U12653,32,Male,Freelancer,Android,4.7,2.3,2,4.9,10,17,1,8.2
U12654,53,Male,Business Owner,Android,9.7,2.8,9,5.0,6,57,0,5.4
U12655,22,Other,Professional,iOS,10.6,3.8,1,7.6,7,46,0,10.9
U12656,42,Male,Freelancer,iOS,11.2,2.7,6,5.2,8,15,3,9.5
U12660,51,Male,Student,iOS,6.3,2.0,10,4.5,4,56,1,13.9
U12661,31,Other,Student,iOS,9.0,6.6,5,7.6,6,21,4,2.8
U12662,24,Male,Student,iOS,7.9,4.8,9,5.0,8,24,2,13.9
U12665,56,Other,Student,iOS,3.9,4.8,2,5.7,9,31,2,8.1
U12667,22,Female,Business Owner,Android,11.8,1.1,1,4.7,10,46,0,7.4
U12668,54,Male,Student,iOS,3.6,3.0,4,6.1,4,47,0,5.4
U12669,59,Male,Freelancer,Android,8.6,6.5,3,5.2,5,41,6,6.3
U12670,44,Other,Business Owner,iOS,9.5,7.2,5,8.3,10,13,2,7.6
U12672,38,Female,Professional,Android,5.3,7.4,3,6.1,8,54,1,11.7
U12673,38,Female,Business Owner,Android,5.1,5.1,4,6.3,9,40,2,10.6
U12676,21,Female,Professional,iOS,3.9,0.9,9,5.4,6,10,3,11.1
U12677,49,Male,Professional,iOS,5.5,3.1,4,7.9,10,33,2,5.8
U12680,35,Male,Freelancer,Android,3.3,1.5,4,8.8,6,52,6,5.9
U12682,25,Female,Professional,Android,3.3,5.3,5,6.5,8,28,5,6.2
U12684,46,Female,Freelancer,iOS,11.9,4.5,6,4.7,6,8,1,3.4
U12685,28,Male,Business Owner,iOS,6.1,5.9,7,4.3,6,21,6,8.7
U12687,38,Female,Student,Android,6.9,3.1,10,5.0,5,53,5,10.4
U12688,55,Other,Professional,iOS,6.1,1.8,5,6.6,4,7,1,3.9
U12689,42,Male,Freelancer,iOS,3.5,5.0,9,8.8,7,19,2,11.6
U12690,33,Other,Freelancer,Android,4.0,4.2,3,7.9,10,7,1,10.2
U12691,54,Other,Professional,iOS,8.4,7.7,5,7.6,7,34,0,9.8
U12692,19,Male,Business Owner,Android,11.8,3.0,10,4.1,6,43,5,12.9
U12693,36,Female,Professional,iOS,3.8,1.6,9,4.6,8,48,3,11.4
U12694,19,Other,Professional,iOS,8.9,2.0,3,6.6,4,40,1,7.9
U12697,18,Female,Professional,Android,5.0,3.7,10,8.9,10,38,2,6.8
U12698,47,Other,Business Owner,Android,9.0,0.9,10,8.1,10,43,1,8.9
U12700,26,Female,Student,iOS,7.5,4.0,10,6.2,6,33,3,3.7
U12701,43,Female,Business Owner,iOS,7.7,3.6,4,4.4,8,22,1,6.6
U12703,52,Female,Business Owner,Android,3.4,3.4,10,5.5,9,32,0,9.4
U12704,51,Female,Student,Android,4.2,7.8,9,7.5,9,54,2,3.7
U12705,20,Male,Business Owner,iOS,9.9,3.6,5,8.2,6,57,0,12.3
U12707,59,Male,Professional,iOS,5.7,4.0,2,8.0,9,29,4,6.5
U12710,48,Male,Business Owner,Android,5.6,4.1,10,6.0,7,29,3,3.5
U12713,37,Other,Student,Android,7.3,4.0,3,6.8,5,47,4,6.9
U12714,35,Female,Business Owner,Android,3.3,1.1,8,6.3,6,10,5,12.3
U12715,38,Other,Professional,iOS,9.9,1.2,4,4.8,7,20,0,11.9
U12717,43,Female,Freelancer,iOS,5.5,4.4,10,4.0,4,59,1,8.7
U12718,23,Male,Freelancer,Android,5.5,0.6,1,7.5,10,11,0,5.2
U12720,38,Male,Professional,iOS,3.4,7.0,4,8.1,8,25,1,10.1
U12722,57,Other,Freelancer,iOS,5.3,2.1,7,7.4,10,42,6,5.1
U12724,43,Other,Business Owner,Android,10.8,7.0,4,5.6,7,49,2,8.4
U12727,49,Other,Professional,iOS,7.0,3.3,8,8.5,7,54,0,11.9
U12728,59,Male,Business Owner,iOS,6.7,6.1,4,5.1,4,18,1,8.0
U12731,57,Male,Professional,Android,3.8,4.7,8,8.5,4,49,6,5.3
U12732,24,Male,Business Owner,Android,11.9,5.3,8,4.4,4,36,2,5.4
U12733,19,Male,Business Owner,Android,10.5,1.4,6,7.5,4,46,6,2.0
U12736,18,Female,Student,Android,8.7,5.9,3,4.9,6,44,6,8.7
U12737,26,Other,Professional,Android,7.8,5.9,1,7.3,4,37,1,10.8
U12738,24,Female,Freelancer,iOS,3.2,1.2,3,7.9,4,10,3,5.6
U12740,45,Other,Professional,Android,4.1,7.8,2,4.1,5,56,5,13.0
U12741,32,Female,Business Owner,iOS,7.7,5.9,2,5.0,7,20,4,2.9
U12742,28,Other,Business Owner,Android,11.8,5.4,1,7.7,9,47,0,3.7
U12743,23,Male,Business Owner,iOS,10.5,0.9,10,4.4,8,17,6,7.8
U12748,21,Other,Professional,iOS,5.3,1.2,1,8.1,5,10,2,4.3
U12749,34,Male,Professional,iOS,3.3,4.7,3,5.0,6,19,6,11.2
U12750,20,Female,Business Owner,iOS,6.6,2.0,2,8.6,6,5,1,4.4
U12751,25,Male,Business Owner,Android,5.2,5.3,4,6.1,8,51,2,10.6
U12755,34,Other,Freelancer,iOS,6.2,1.3,2,5.6,9,40,0,8.3
U12756,39,Other,Freelancer,iOS,4.2,4.6,1,5.4,8,30,2,10.0
U12757,57,Male,Freelancer,Android,9.0,7.0,2,6.2,9,35,2,2.9
U12758,42,Male,Student,iOS,11.8,6.7,5,8.0,7,50,2,3.1
U12759,35,Female,Professional,Android,11.3,3.3,2,4.5,10,34,3,12.7
U12760,28,Other,Freelancer,iOS,8.2,1.3,1,7.4,5,13,0,13.3
U12762,55,Other,Student,Android,4.6,4.0,8,6.1,5,52,4,6.8
U12763,47,Male,Professional,Android,10.7,2.8,3,7.4,9,17,6,13.1
U12766,38,Male,Freelancer,Android,3.9,3.9,2,5.7,5,32,6,10.5
U12767,27,Other,Freelancer,iOS,8.8,0.7,10,8.7,5,17,3,10.0
U12769,44,Male,Freelancer,Android,9.7,2.3,2,5.3,8,38,6,8.6
U12770,58,Other,Freelancer,iOS,8.9,1.9,5,7.3,6,44,0,9.3
U12772,60,Male,Professional,Android,6.7,7.5,8,5.5,6,16,2,4.2
U12774,51,Other,Student,iOS,8.8,5.3,3,8.6,6,20,0,2.8
U12778,48,Female,Professional,Android,10.8,2.7,1,6.0,10,47,6,6.2
U12779,60,Other,Student,Android,6.8,3.1,7,7.5,7,43,1,4.7
U12780,49,Male,Student,iOS,3.8,4.4,6,6.1,10,12,4,10.8
U12781,35,Female,Freelancer,iOS,4.3,0.5,5,4.4,5,56,4,8.4
U12782,38,Other,Freelancer,iOS,9.7,3.4,5,8.0,8,22,0,8.3
U12783,48,Male,Professional,iOS,9.6,4.2,9,5.0,5,28,6,6.4
U12785,23,Male,Professional,Android,11.6,7.8,4,6.3,8,34,2,11.5
U12787,36,Male,Business Owner,iOS,6.0,5.2,3,7.4,8,18,0,2.4
U12792,60,Other,Professional,iOS,10.8,4.0,10,6.9,4,34,1,12.3
U12793,59,Other,Freelancer,Android,6.0,2.2,9,8.0,9,24,1,9.0
U12794,31,Male,Business Owner,iOS,9.8,1.3,3,5.2,6,5,5,12.6
U12795,22,Other,Professional,iOS,7.7,0.7,2,5.7,6,7,1,9.6
U12796,22,Male,Student,Android,4.1,7.1,2,8.3,9,56,2,13.9
U12800,18,Male,Student,iOS,8.9,1.5,7,5.0,4,51,6,7.2
U12802,31,Male,Student,Android,5.5,2.9,5,8.7,6,12,4,12.9
U12803,47,Other,Student,iOS,3.4,0.9,4,7.1,4,53,2,12.7
U12806,49,Female,Student,iOS,11.5,3.0,6,5.0,7,25,5,12.3
U12807,24,Other,Professional,iOS,7.5,2.7,10,8.5,10,46,5,7.0
U12809,31,Female,Student,Android,10.0,3.4,10,6.5,8,33,3,12.3
U12810,55,Male,Student,Android,7.2,5.6,8,8.5,7,33,6,8.3
U12811,51,Other,Student,Android,8.8,6.1,9,7.5,6,31,1,12.4
U12812,50,Male,Student,iOS,5.5,4.3,5,7.0,8,28,1,10.5
U12813,38,Other,Professional,Android,10.0,0.8,10,4.6,5,28,2,12.8
U12816,59,Other,Student,iOS,8.6,6.9,10,6.0,8,40,5,2.9
U12817,27,Female,Business Owner,Android,10.1,4.7,1,8.0,10,57,1,3.2
U12818,50,Male,Professional,Android,11.9,1.1,10,8.1,5,27,2,11.4
U12821,32,Female,Business Owner,Android,6.3,6.0,8,7.0,8,34,3,6.0
U12822,41,Female,Freelancer,Android,9.1,7.5,8,8.0,9,55,6,5.1
U12823,42,Other,Business Owner,iOS,10.4,7.3,7,8.9,4,41,2,6.0
U12827,30,Other,Business Owner,Android,11.4,1.8,9,4.1,6,11,4,7.5
U12828,43,Other,Freelancer,Android,10.7,5.5,2,4.4,7,50,6,11.4
U12829,30,Male,Student,iOS,7.9,4.7,7,8.8,7,32,2,5.7
U12830,22,Female,Business Owner,Android,6.7,1.8,5,4.8,9,45,2,11.4
U12831,35,Female,Business Owner,iOS,5.4,0.7,1,5.1,4,35,4,12.7
U12835,54,Other,Student,Android,10.6,6.4,6,4.3,10,10,2,11.3
U12836,59,Female,Business Owner,iOS,4.5,0.7,7,7.5,8,5,4,7.0
U12839,47,Other,Freelancer,Android,5.9,4.6,4,7.6,7,15,1,10.4
U12840,24,Other,Freelancer,Android,3.8,6.4,1,9.0,6,26,5,5.4
U12842,33,Male,Freelancer,iOS,5.5,2.2,5,4.8,7,47,2,5.6
U12845,29,Other,Business Owner,Android,6.0,7.7,5,4.0,9,18,3,13.6
U12850,51,Female,Freelancer,Android,3.9,5.8,1,6.0,9,14,2,4.8
U12851,46,Other,Student,Android,5.4,3.9,7,7.6,4,54,1,6.0
U12852,40,Male,Business Owner,Android,9.4,4.0,10,4.2,4,33,4,4.6
U12855,53,Male,Business Owner,iOS,10.9,3.3,6,8.4,8,52,1,9.0
U12856,23,Female,Student,iOS,10.6,4.3,7,7.8,6,28,2,4.9
U12857,40,Other,Student,Android,11.2,5.5,5,5.1,6,8,0,7.1
U12858,45,Female,Student,iOS,5.2,3.3,7,7.3,5,6,4,7.1
U12859,31,Other,Business Owner,iOS,8.5,3.1,1,8.3,6,19,0,7.5
U12860,27,Male,Business Owner,iOS,10.4,3.3,10,7.1,10,27,6,3.6
U12863,45,Male,Freelancer,iOS,10.2,2.0,7,8.6,5,13,6,12.1
U12865,39,Male,Professional,Android,5.6,2.9,8,4.2,10,30,1,10.0
U12867,46,Other,Freelancer,iOS,4.2,6.2,2,5.2,8,31,5,7.2
U12869,41,Other,Student,iOS,5.4,3.9,2,7.9,6,38,5,9.6
U12873,42,Female,Freelancer,iOS,10.3,1.1,5,4.3,7,58,4,8.8
U12876,36,Other,Freelancer,Android,5.9,6.6,6,7.3,4,20,0,2.8
U12878,43,Other,Freelancer,Android,11.8,5.6,9,7.7,8,27,5,12.9
U12880,56,Other,Professional,Android,3.4,1.2,9,5.6,4,33,5,5.2
U12881,35,Female,Professional,iOS,3.7,2.2,4,8.2,4,19,1,4.5
U12882,51,Male,Student,iOS,10.8,5.3,8,8.2,9,6,1,13.5
U12883,56,Other,Student,iOS,10.4,3.6,1,5.7,5,29,6,2.1
U12884,49,Other,Professional,Android,3.7,6.7,10,6.7,10,50,3,2.5
U12885,51,Male,Business Owner,Android,9.7,6.5,1,4.8,4,42,4,4.9
U12887,24,Female,Professional,Android,4.1,6.7,6,5.6,8,30,2,11.6
U12888,21,Other,Student,iOS,10.2,7.9,1,7.1,5,8,3,7.1
U12889,59,Female,Student,iOS,5.4,1.1,8,5.3,5,19,1,2.1
U12890,33,Male,Student,Android,8.3,7.3,8,5.2,5,12,5,2.9
U12891,25,Male,Student,Android,11.8,1.5,2,8.7,5,55,5,13.7
U12892,32,Male,Student,Android,5.9,3.9,2,7.0,10,35,1,5.7
U12893,25,Other,Professional,Android,10.3,4.6,9,4.9,7,53,1,5.7
U12894,21,Male,Freelancer,Android,3.4,6.0,8,8.8,7,39,1,12.7
U12895,20,Female,Student,Android,8.0,1.5,6,8.2,7,29,0,11.7
U12901,24,Other,Freelancer,iOS,7.6,1.4,4,7.2,10,41,0,6.7
U12902,35,Male,Business Owner,iOS,8.4,4.3,5,5.2,7,13,6,5.1
U12903,32,Male,Business Owner,iOS,7.6,4.6,7,4.5,7,22,3,12.0
U12904,57,Other,Business Owner,Android,7.8,1.3,2,6.7,7,30,4,13.1
U12905,43,Female,Freelancer,Android,7.1,1.7,2,5.2,6,18,6,11.7
U12906,43,Other,Professional,iOS,10.1,2.7,9,8.2,10,12,5,3.2
U12908,24,Female,Student,Android,8.5,5.6,2,6.9,4,22,3,2.5
U12909,32,Other,Professional,Android,8.5,1.8,3,6.1,5,13,6,12.7
U12910,35,Other,Business Owner,Android,8.2,6.0,3,7.4,8,43,4,4.0
U12911,49,Other,Student,Android,8.1,1.4,2,6.8,4,32,1,8.8
U12912,31,Other,Freelancer,iOS,4.0,6.1,5,5.1,6,26,2,11.8
U12913,28,Male,Freelancer,Android,10.8,7.4,9,8.8,4,14,6,7.6
U12915,40,Other,Professional,iOS,7.4,8.0,1,8.5,8,23,6,5.0
U12916,58,Female,Professional,Android,6.4,2.1,4,8.5,10,8,6,2.3
U12918,56,Female,Business Owner,iOS,9.1,4.6,4,7.8,10,47,3,10.7
U12919,36,Other,Student,Android,4.8,3.6,5,8.7,10,25,4,6.1
U12920,18,Female,Freelancer,Android,4.8,4.8,6,6.9,10,40,0,7.5
U12921,24,Other,Student,iOS,10.5,3.9,7,7.9,6,49,5,10.9
U12923,50,Male,Business Owner,iOS,6.9,3.1,1,5.2,7,25,0,5.7
U12924,57,Male,Student,Android,11.5,1.1,8,7.5,10,32,4,9.2
U12929,38,Other,Business Owner,Android,3.1,5.9,7,4.5,7,33,0,11.7
U12931,28,Other,Student,Android,8.7,2.0,3,6.0,9,28,4,13.3
U12932,29,Female,Business Owner,Android,4.7,7.3,2,6.9,4,33,1,5.0
U12934,47,Female,Freelancer,iOS,7.6,2.2,7,5.3,9,13,6,10.5
U12935,27,Female,Professional,Android,9.5,1.8,6,5.1,9,16,5,9.8
U12937,60,Other,Business Owner,Android,9.5,5.7,4,4.9,8,9,2,13.0
U12938,48,Female,Professional,iOS,6.6,4.6,10,9.0,8,12,6,3.0
U12941,19,Male,Professional,Android,5.9,5.0,8,4.3,10,16,2,4.9
U12942,29,Male,Student,Android,5.0,6.0,1,5.0,6,32,5,11.0
U12944,22,Female,Freelancer,iOS,10.6,0.9,10,4.9,5,53,4,2.4
U12945,28,Male,Freelancer,iOS,6.8,2.8,9,8.8,10,41,4,8.9
U12946,18,Female,Student,Android,5.2,1.9,4,5.5,8,54,3,6.5
U12947,56,Male,Freelancer,Android,9.0,4.9,7,5.7,5,42,2,11.3
U12948,40,Other,Business Owner,Android,5.0,6.6,10,8.9,8,7,2,6.7
U12953,33,Male,Freelancer,iOS,11.7,5.3,4,5.9,7,45,4,9.1
U12954,48,Other,Freelancer,iOS,3.5,2.0,10,8.5,7,19,6,9.1
U12955,25,Male,Business Owner,Android,9.9,5.9,1,6.6,9,14,3,5.1
U12956,20,Male,Freelancer,Android,7.5,2.0,2,6.8,6,36,6,5.8
U12957,19,Male,Professional,iOS,8.5,2.0,5,6.6,4,53,6,12.6
U12958,54,Other,Freelancer,iOS,7.9,6.6,4,6.8,6,26,6,13.1
U12960,32,Female,Professional,iOS,7.2,2.4,6,7.2,9,9,6,14.0
U12961,51,Female,Freelancer,Android,4.0,4.6,3,6.9,7,53,3,8.0
U12963,28,Other,Professional,iOS,4.0,5.8,3,8.1,10,26,0,13.9
U12966,24,Male,Student,Android,11.3,7.1,4,4.1,7,32,5,2.1
U12969,46,Other,Professional,iOS,7.9,6.9,6,7.8,7,48,3,10.2
U12970,49,Other,Freelancer,iOS,4.4,6.0,7,7.2,8,25,3,4.2
U12971,40,Other,Freelancer,Android,7.0,5.6,3,7.9,9,21,3,3.1
U12973,34,Male,Professional,Android,6.7,5.5,7,6.5,5,24,6,10.9
U12974,60,Other,Student,iOS,9.0,1.9,8,6.4,4,49,5,9.4
U12976,34,Male,Business Owner,iOS,3.8,0.6,2,7.7,10,52,6,9.7
U12978,47,Male,Business Owner,iOS,4.4,1.9,3,4.4,6,49,3,7.2
U12981,37,Female,Professional,iOS,3.2,0.5,9,6.4,7,54,0,8.7
U12983,51,Other,Freelancer,iOS,7.9,4.4,2,7.0,10,45,1,7.9
U12985,56,Male,Freelancer,iOS,4.4,7.6,10,5.9,4,55,3,6.1
U12986,48,Other,Business Owner,iOS,7.7,3.9,2,6.7,4,27,0,10.1
U12987,25,Female,Professional,iOS,3.9,0.8,7,4.2,7,7,1,3.3
U12989,51,Other,Professional,iOS,9.4,2.6,8,7.7,8,40,2,7.2
U12997,40,Female,Business Owner,Android,7.2,5.8,8,7.9,10,35,1,2.6
U12999,19,Female,Freelancer,iOS,11.2,4.8,6,4.9,5,50,5,8.5
U13000,33,Female,Freelancer,Android,6.5,0.8,1,6.6,10,57,5,2.2
U13001,54,Male,Professional,Android,7.0,4.3,3,7.9,10,21,6,12.4
U13002,45,Male,Freelancer,iOS,4.6,3.7,6,6.4,9,31,5,13.3
U13004,31,Male,Professional,iOS,7.8,5.0,10,6.2,9,46,0,11.3
U13005,23,Female,Freelancer,iOS,6.5,6.3,10,5.4,7,45,4,12.2
U13007,42,Other,Freelancer,iOS,3.5,6.2,4,8.6,6,50,4,13.5
U13008,58,Male,Business Owner,Android,8.2,4.2,10,4.5,5,54,3,13.1
U13009,24,Female,Business Owner,iOS,11.7,1.1,1,8.9,8,55,4,2.4
U13011,58,Female,Student,Android,6.5,5.4,3,8.7,9,11,5,11.6
U13014,51,Male,Business Owner,iOS,3.4,3.1,5,6.4,5,48,0,2.8
U13015,29,Male,Freelancer,iOS,10.9,1.5,5,5.5,9,50,4,12.3
U13016,34,Other,Business Owner,Android,3.7,6.4,10,8.0,4,52,0,11.9
U13017,40,Male,Student,iOS,8.1,6.0,1,5.2,5,6,4,11.0
U13023,37,Female,Professional,Android,6.4,4.2,8,7.6,9,44,1,7.0
U13024,30,Female,Business Owner,Android,5.2,5.2,9,6.4,9,43,5,8.0
U13025,20,Female,Student,iOS,11.4,2.2,6,6.4,8,44,2,6.5
U13027,51,Other,Freelancer,iOS,4.7,1.4,6,8.3,7,7,0,8.6
U13028,39,Other,Student,Android,4.0,2.5,2,5.2,10,37,1,7.8
U13032,47,Female,Student,Android,11.8,5.1,7,6.1,9,48,0,5.4
U13033,54,Female,Freelancer,iOS,11.6,6.3,9,7.5,9,27,6,2.1
U13035,36,Male,Business Owner,Android,7.1,5.5,4,6.9,5,5,0,7.1
U13037,18,Male,Freelancer,Android,11.9,2.6,1,5.2,8,60,3,12.2
U13039,27,Female,Business Owner,Android,10.2,5.0,1,7.2,7,29,4,9.2
U13041,27,Other,Professional,Android,8.7,1.6,4,7.1,5,11,5,5.9
U13042,51,Other,Professional,Android,9.1,6.3,1,5.2,5,33,5,11.8
U13043,36,Female,Freelancer,iOS,11.7,6.3,4,9.0,8,42,2,11.8
U13047,28,Other,Professional,iOS,8.8,6.2,8,5.6,4,38,3,12.9
U13048,37,Female,Business Owner,Android,9.9,3.2,2,6.8,10,25,2,4.0
U13050,36,Female,Student,iOS,9.7,1.6,1,4.5,7,15,0,12.6
U13051,22,Female,Student,Android,8.9,7.4,5,8.8,8,11,0,4.1
U13052,36,Male,Business Owner,Android,7.5,5.3,2,4.4,5,25,5,5.0
U13054,47,Other,Professional,iOS,7.7,5.7,4,4.4,7,21,0,13.8
U13057,36,Other,Professional,Android,9.5,2.4,8,5.9,7,7,6,8.4
U13058,55,Female,Freelancer,Android,9.5,1.6,9,6.4,10,53,3,3.6
U13059,25,Other,Professional,iOS,10.3,5.6,1,5.4,5,43,3,8.7
U13061,49,Other,Business Owner,Android,6.5,6.2,6,8.9,6,50,4,9.6
U13063,18,Other,Student,iOS,7.4,6.4,8,4.1,8,50,5,7.2
U13064,45,Female,Business Owner,Android,6.6,2.5,4,7.1,10,7,0,7.8
U13065,40,Female,Student,iOS,5.5,1.0,3,7.7,4,34,1,3.4
U13066,60,Male,Student,Android,7.8,3.0,7,8.7,4,17,2,12.7
U13067,18,Female,Professional,Android,8.1,7.1,9,4.5,6,50,6,3.0
U13071,40,Female,Student,Android,7.2,1.3,5,5.8,8,46,6,12.3
U13074,60,Female,Professional,Android,11.4,5.6,4,8.5,10,60,4,13.2
U13075,53,Other,Professional,Android,8.4,6.2,10,5.3,10,35,1,3.0
U13076,27,Other,Student,Android,9.8,2.6,9,5.0,9,28,6,11.0
U13077,23,Male,Business Owner,Android,10.5,4.7,2,8.6,4,46,6,3.6
U13079,27,Female,Freelancer,iOS,8.7,7.1,4,5.7,8,51,1,8.0
U13080,30,Female,Business Owner,Android,9.0,6.7,4,7.0,10,36,4,3.0
U13081,45,Other,Freelancer,iOS,8.9,5.3,1,7.1,8,33,0,6.7
U13082,55,Female,Student,iOS,6.2,7.9,8,5.9,9,40,0,5.8
U13085,32,Female,Freelancer,iOS,8.9,6.7,8,4.2,7,31,1,5.9
U13086,20,Female,Student,iOS,8.6,7.6,3,5.1,9,18,1,8.5
U13090,58,Female,Student,iOS,11.1,6.8,2,4.2,10,13,3,8.8
U13091,42,Other,Freelancer,iOS,7.6,1.8,10,5.4,4,58,4,7.5
U13092,45,Female,Business Owner,iOS,9.6,6.1,4,7.7,9,9,6,13.4
U13095,34,Female,Student,iOS,11.3,2.8,4,6.6,10,41,1,6.7
U13096,37,Other,Freelancer,Android,10.0,6.7,10,8.7,8,40,1,10.8
U13097,56,Male,Business Owner,iOS,6.7,1.7,6,6.4,6,19,1,10.6
U13098,37,Female,Professional,Android,8.5,6.7,2,8.1,5,34,6,4.2
U13099,29,Male,Freelancer,iOS,7.0,1.2,1,4.1,8,52,6,6.1
U13102,38,Female,Student,Android,4.3,7.6,8,8.9,6,48,4,8.6
U13103,55,Male,Student,iOS,10.1,3.2,6,5.5,9,56,4,10.5
U13104,26,Female,Professional,Android,4.0,7.1,9,7.0,10,17,3,8.7
U13105,30,Female,Business Owner,Android,11.5,2.3,6,6.3,8,34,5,8.5
U13107,26,Other,Student,Android,7.1,7.2,4,4.9,10,49,0,13.2
U13108,44,Other,Professional,Android,6.0,2.3,3,6.1,4,60,0,8.6
U13109,53,Female,Student,Android,10.8,3.6,7,7.5,10,49,1,7.7
U13110,30,Female,Student,Android,8.5,1.6,10,4.4,5,36,4,3.7
U13111,37,Female,Freelancer,Android,4.6,3.7,8,8.5,4,12,6,8.3
U13112,37,Male,Student,Android,3.6,2.0,3,8.8,6,8,5,7.6
U13114,37,Female,Student,iOS,10.9,5.2,3,5.1,8,6,2,8.8
U13116,58,Other,Business Owner,Android,10.7,3.2,7,5.0,10,30,2,4.9
U13117,47,Male,Student,Android,11.1,3.1,9,5.4,7,18,4,7.9
U13118,52,Female,Student,Android,4.7,1.3,7,5.3,8,42,5,10.9
U13119,29,Other,Business Owner,Android,3.3,4.6,6,6.4,10,54,2,13.5
U13120,42,Male,Business Owner,Android,9.3,5.8,7,6.9,5,7,2,9.5
U13121,45,Female,Freelancer,Android,3.8,2.0,6,7.5,7,27,6,4.6
U13123,26,Other,Professional,Android,9.1,4.7,5,4.1,5,14,4,5.6
U13124,51,Female,Business Owner,Android,9.9,7.2,10,8.4,10,50,5,5.2
U13125,46,Male,Professional,Android,3.1,1.9,6,6.5,6,47,2,9.2
U13126,38,Female,Student,Android,11.8,7.0,8,4.1,9,29,6,11.9
U13130,40,Female,Professional,iOS,6.1,7.7,7,7.6,7,49,5,12.8
U13133,44,Other,Freelancer,Android,4.5,3.5,9,8.6,5,24,3,4.7
U13134,44,Female,Freelancer,Android,4.6,6.5,5,6.4,4,14,6,9.4
U13139,44,Female,Professional,Android,3.0,6.3,3,7.2,7,9,4,9.8
U13141,26,Female,Student,iOS,6.6,1.9,4,5.7,4,48,1,12.2
U13142,57,Female,Student,Android,8.3,5.1,2,6.2,10,32,4,5.1
U13143,37,Male,Professional,Android,8.8,4.7,2,8.2,7,46,3,4.3
U13145,55,Other,Student,Android,3.2,6.3,7,9.0,7,53,1,5.7
U13146,50,Female,Business Owner,iOS,7.3,4.5,10,8.3,7,12,5,5.3
U13149,57,Other,Business Owner,Android,6.3,3.2,7,6.8,4,23,4,5.1
U13150,52,Male,Student,iOS,8.3,2.5,10,4.2,4,43,2,10.5
U13151,54,Other,Business Owner,Android,8.9,5.3,8,4.6,4,43,6,4.7
U13152,36,Female,Business Owner,Android,6.9,4.2,10,5.3,7,41,3,13.2
U13153,21,Male,Freelancer,Android,3.1,1.2,1,7.7,9,40,0,3.4
U13154,43,Other,Freelancer,iOS,8.1,2.7,6,5.2,9,40,1,5.2
U13155,26,Female,Professional,iOS,9.7,3.0,2,6.9,10,58,4,9.0
U13156,43,Male,Student,iOS,4.4,4.9,2,6.5,9,37,2,10.8
U13157,60,Female,Student,iOS,8.0,6.7,1,4.9,7,14,4,8.2
U13160,51,Female,Business Owner,Android,11.7,0.8,2,4.8,6,27,6,3.8
U13161,47,Male,Professional,iOS,3.3,1.0,10,6.2,8,6,4,10.8
U13163,23,Other,Business Owner,Android,6.6,3.6,5,7.5,9,59,0,11.1
U13164,21,Male,Freelancer,iOS,7.1,1.9,9,6.7,10,60,3,10.4
U13165,35,Male,Student,Android,5.1,7.2,3,7.7,10,34,4,9.9
U13166,59,Other,Student,iOS,3.0,1.0,4,7.4,7,43,6,3.6
